"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,Zone,"Origin City","Origin State","Destination City","Destination State","Pickup Pincode","Charged Weight","Freight Charges","COD Charges",IGST,SGST,CGST,"Grand Total","Order Type"
Forward,"Air Xpressbees 0.5 K.G",14345160078261,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23570271,#DERMA2566882,PREPAID,413002,SOLAPUR,z3,AHMEDABAD,GUJARAT,SOLAPUR,MAHARASHTRA,380018,0.5,14.41,0,0,1.3,1.3,17.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160079358,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23581836,#DERMA2595917,COD,831002,JAMSHEDPUR,z6,AHMEDABAD,GUJARAT,JAMSHEDPUR,JHARKHAND,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160079365,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23582332,#DERMA2593370,COD,400016,MUMBAI,z3,AHMEDABAD,GUJARAT,MUMBAI,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160079384,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23582363,#DERMA2593992,COD,440024,NAGPUR,z3,AHMEDABAD,GUJARAT,NAGPUR,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160079636,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23584181,#DERMA2596714,COD,586101,BIJAPUR,z6,AHMEDABAD,GUJARAT,BIJAPUR,KARNATAKA,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160082516,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23615677,#DERMA2593783,COD,793108,Cherrapunji,z5,AHMEDABAD,GUJARAT,Cherrapunji,MEGHALAYA,380018,0.5,26.27,-13.56,0,1.14,1.14,14.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160083074,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23618745,#DERMA2583547,COD,132103,PANIPAT,z6,AHMEDABAD,GUJARAT,PANIPAT,HARYANA,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160083392,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23621618,#DERMA2593636,COD,676519,KANNUR,z5,AHMEDABAD,GUJARAT,KANNUR,KERALA,380018,0.5,26.27,-13.56,0,1.14,1.14,14.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160083400,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23621663,#DERMA2593738,COD,497001,AMBIKAPUR,z6,AHMEDABAD,GUJARAT,AMBIKAPUR,CHHATTISGARH,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160083548,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23622752,#DERMA2592935,COD,110092,"NEW DELHI",z6,AHMEDABAD,GUJARAT,"NEW DELHI",DELHI,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160083663,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23623157,#DERMA2609294,COD,620021,TRICHY,z6,AHMEDABAD,GUJARAT,TRICHY,"TAMIL NADU",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160083755,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23623617,#DERMA2599448,COD,443204,"DEULGAON RAJA",z3,AHMEDABAD,GUJARAT,"DEULGAON RAJA",MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160083854,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23623868,#DERMA2607165,COD,503001,Nizamabad,z6,AHMEDABAD,GUJARAT,Nizamabad,TELANGANA,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160083892,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23623970,#DERMA2609121,COD,401303,VIRAR,z3,AHMEDABAD,GUJARAT,VIRAR,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160083916,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23624013,#DERMA2608104,COD,411015,PUNE,z3,AHMEDABAD,GUJARAT,PUNE,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160083932,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23624035,#DERMA2604935,COD,793108,Cherrapunji,z5,AHMEDABAD,GUJARAT,Cherrapunji,MEGHALAYA,380018,0.5,26.27,-13.56,0,1.14,1.14,14.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160083978,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23624323,#DERMA2607142,COD,411046,PUNE,z3,AHMEDABAD,GUJARAT,PUNE,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160084021,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23624387,#DERMA2603605,COD,580032,HUBLI,z6,AHMEDABAD,GUJARAT,HUBLI,KARNATAKA,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160084141,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23624514,#DERMA2604307,COD,781012,GUWAHATI,z5,AHMEDABAD,GUJARAT,GUWAHATI,ASSAM,380018,0.5,26.27,-13.56,0,1.14,1.14,14.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160084143,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23624517,#DERMA2604547,COD,110031,"NEW DELHI",z6,AHMEDABAD,GUJARAT,"NEW DELHI",DELHI,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160084181,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23624556,#DERMA2592407,COD,500023,HYDERABAD,z6,AHMEDABAD,GUJARAT,HYDERABAD,TELANGANA,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160084249,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23624634,#DERMA2600310,COD,600001,CHENNAI,z6,AHMEDABAD,GUJARAT,CHENNAI,"TAMIL NADU",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160084266,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23624653,#DERMA2598200,COD,800018,PATNA,z6,AHMEDABAD,GUJARAT,PATNA,BIHAR,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160084308,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23624714,#DERMA2602946,COD,575001,MANGALORE,z6,AHMEDABAD,GUJARAT,MANGALORE,KARNATAKA,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160084342,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23624751,#DERMA2591672,COD,462001,BHOPAL,z6,AHMEDABAD,GUJARAT,BHOPAL,"MADHYA PRADESH",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160084349,Lost,"CLOUD WELLNESS PRIVATE LIMITED",23624758,#DERMA2586187,COD,560023,BANGALORE,z6,AHMEDABAD,GUJARAT,BANGALORE,KARNATAKA,380018,0.5,0,0,0,0,0,0,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160085221,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23636552,#DERMA2583099,COD,110094,"NEW DELHI",z6,AHMEDABAD,GUJARAT,"NEW DELHI",DELHI,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160085475,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23639222,#DERMA2570896,PREPAID,500015,HYDERABAD,z6,AHMEDABAD,GUJARAT,HYDERABAD,TELANGANA,380018,0.5,22.03,0,0,1.98,1.98,25.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160085602,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23640006,#DERMA2570128,COD,734004,SILIGURI,z6,AHMEDABAD,GUJARAT,SILIGURI,"WEST BENGAL",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160085673,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23640476,#DERMA2572962,COD,743247,SWARUPNAGAR,z6,AHMEDABAD,GUJARAT,SWARUPNAGAR,"WEST BENGAL",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160086078,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23642819,#DERMA2581814,PREPAID,476001,MORENA,z6,AHMEDABAD,GUJARAT,MORENA,"MADHYA PRADESH",380018,0.5,22.03,0,0,1.98,1.98,25.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160086647,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23649825,#DERMA2614526,COD,487001,NARSINGPUR,z6,AHMEDABAD,GUJARAT,NARSINGPUR,"MADHYA PRADESH",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160086689,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23649962,#DERMA2612105,COD,441110,NAGPUR,z3,AHMEDABAD,GUJARAT,NAGPUR,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160086690,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23649963,#DERMA2612149,COD,431401,Parbhani,z3,AHMEDABAD,GUJARAT,Parbhani,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160086708,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23649982,#DERMA2612290,COD,700064,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160086905,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23650576,#DERMA2614887,COD,734001,SILIGURI,z6,AHMEDABAD,GUJARAT,SILIGURI,"WEST BENGAL",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160086929,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23650639,#DERMA2614665,COD,700102,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160086979,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23651411,#DERMA2611150,COD,490020,Bhilai,z6,AHMEDABAD,GUJARAT,Bhilai,CHHATTISGARH,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160086989,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23651436,#DERMA2610391,COD,700018,BATANAGAR,z6,AHMEDABAD,GUJARAT,BATANAGAR,"WEST BENGAL",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160087006,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23651464,#DERMA2612736,COD,782413,MORIGAON,z5,AHMEDABAD,GUJARAT,MORIGAON,ASSAM,380018,0.5,26.27,-13.56,0,1.14,1.14,14.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160087027,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23651493,#DERMA2608906,COD,625009,MADURAI,z6,AHMEDABAD,GUJARAT,MADURAI,"TAMIL NADU",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160087057,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23651555,#DERMA2605506,COD,761026,CHHATRAPUR,z6,AHMEDABAD,GUJARAT,CHHATRAPUR,Odisha,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160088114,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23664713,#DERMA2597152,COD,411045,PUNE,z3,AHMEDABAD,GUJARAT,PUNE,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160088131,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23664786,#DERMA2601313,COD,413712,BHINGAR,z3,AHMEDABAD,GUJARAT,BHINGAR,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160088183,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23665010,#DERMA2601092,PREPAID,422403,TRAMBAKESHWAR,z3,AHMEDABAD,GUJARAT,TRAMBAKESHWAR,MAHARASHTRA,380018,0.5,14.41,0,0,1.3,1.3,17.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160088626,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23668348,#DERMA2601214,PREPAID,751024,BHUBANESWAR,z6,AHMEDABAD,GUJARAT,BHUBANESWAR,Odisha,380018,0.5,22.03,0,0,1.98,1.98,25.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160088648,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23668404,#DERMA2602749,COD,700007,KOLKATA,z6,AHMEDABAD,GUJARAT,KOLKATA,"WEST BENGAL",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160088984,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23670074,#DERMA2598008,COD,453556,INDORE,z6,AHMEDABAD,GUJARAT,INDORE,"MADHYA PRADESH",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160088989,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23670082,#DERMA2594416,COD,431009,AURANGABAD,z3,AHMEDABAD,GUJARAT,AURANGABAD,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160089573,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23675485,#DERMA2624358,COD,700044,BATANAGAR,z6,AHMEDABAD,GUJARAT,BATANAGAR,"WEST BENGAL",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160089600,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23675521,#DERMA2608921,COD,570021,MYSORE,z6,AHMEDABAD,GUJARAT,MYSORE,KARNATAKA,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160089616,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23675590,#DERMA2599106,COD,414001,Ahmednagar,z3,AHMEDABAD,GUJARAT,Ahmednagar,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160089679,Lost,"CLOUD WELLNESS PRIVATE LIMITED",23675758,#DERMA2609049,COD,431128,WADWANI,z3,AHMEDABAD,GUJARAT,WADWANI,MAHARASHTRA,380018,0.5,-14.41,13.56,0,-0.08,-0.08,-1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160089773,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23676549,#DERMA2619861,COD,415109,"PATAN MH",z3,AHMEDABAD,GUJARAT,"PATAN MH",MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160089779,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23676560,#DERMA2620026,COD,431602,Nanded,z3,AHMEDABAD,GUJARAT,Nanded,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160089807,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23676616,#DERMA2621308,COD,415513,WAI,z3,AHMEDABAD,GUJARAT,WAI,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160089863,Lost,"CLOUD WELLNESS PRIVATE LIMITED",23676769,#DERMA2625714,COD,625007,MADURAI,z6,AHMEDABAD,GUJARAT,MADURAI,"TAMIL NADU",380018,0.5,0,0,0,0,0,0,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160089908,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23676837,#DERMA2621114,COD,422207,OZHAR,z3,AHMEDABAD,GUJARAT,OZHAR,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160089925,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23676867,#DERMA2621618,COD,575001,MANGALORE,z6,AHMEDABAD,GUJARAT,MANGALORE,KARNATAKA,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160089953,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23676912,#DERMA2625159,COD,201306,"DELHI NCR",z6,AHMEDABAD,GUJARAT,"DELHI NCR",DELHI,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160090058,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23677131,#DERMA2625669,COD,302015,JAIPUR,z6,AHMEDABAD,GUJARAT,JAIPUR,RAJASTHAN,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160090065,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23677138,#DERMA2621737,COD,425301,YAWAL,z3,AHMEDABAD,GUJARAT,YAWAL,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160090902,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23688676,#DERMA2603290,COD,570011,MYSORE,z6,AHMEDABAD,GUJARAT,MYSORE,KARNATAKA,380018,1,51.69,-13.56,0,3.43,3.43,44.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160090959,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23690691,#DERMA2585116,COD,250002,Meerut,z6,AHMEDABAD,GUJARAT,Meerut,"UTTAR PRADESH",380018,1,51.69,-13.56,0,3.43,3.43,44.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160090976,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23690724,#DERMA2587008,PREPAID,734003,SILIGURI,z6,AHMEDABAD,GUJARAT,SILIGURI,"WEST BENGAL",380018,0.5,22.03,0,0,1.98,1.98,25.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160091025,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23691887,#DERMA2592702,COD,800001,PATNA,z6,AHMEDABAD,GUJARAT,PATNA,BIHAR,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160091072,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23693123,#DERMA2587814,PREPAID,413001,SOLAPUR,z3,AHMEDABAD,GUJARAT,SOLAPUR,MAHARASHTRA,380018,0.5,14.41,0,0,1.3,1.3,17.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160091272,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23696720,#DERMA2589982,COD,411001,PUNE,z3,AHMEDABAD,GUJARAT,PUNE,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160091277,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23696963,#DERMA2588134,COD,825301,HAZARIBAGH,z6,AHMEDABAD,GUJARAT,HAZARIBAGH,JHARKHAND,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160091548,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23699020,#DERMA2598745,COD,741502,NADIA,z6,AHMEDABAD,GUJARAT,NADIA,"WEST BENGAL",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160091590,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23699295,#DERMA2590231,COD,500048,HYDERABAD,z6,AHMEDABAD,GUJARAT,HYDERABAD,TELANGANA,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160091601,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23699314,#DERMA2592353,COD,431001,AURANGABAD,z3,AHMEDABAD,GUJARAT,AURANGABAD,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160092300,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23701882,#DERMA2625241,COD,400063,MUMBAI,z3,AHMEDABAD,GUJARAT,MUMBAI,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160092323,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23702071,#DERMA2631050,COD,462042,BHOPAL,z6,AHMEDABAD,GUJARAT,BHOPAL,"MADHYA PRADESH",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160092324,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23702073,#DERMA2631047,COD,625012,MADURAI,z6,AHMEDABAD,GUJARAT,MADURAI,"TAMIL NADU",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160092329,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23702088,#DERMA2629613,COD,560067,BANGALORE,z6,AHMEDABAD,GUJARAT,BANGALORE,KARNATAKA,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160092387,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23702201,#DERMA2625244,COD,192121,PAMPORE,z5,AHMEDABAD,GUJARAT,PAMPORE,"JAMMU AND KASHMIR",380018,0.5,26.27,-13.56,0,1.14,1.14,14.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160092498,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23702410,#DERMA2627163,COD,490036,"BHILAI JAMUL",z6,AHMEDABAD,GUJARAT,"BHILAI JAMUL",CHHATTISGARH,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160092514,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23702446,#DERMA2626724,COD,192121,PAMPORE,z5,AHMEDABAD,GUJARAT,PAMPORE,"JAMMU AND KASHMIR",380018,0.5,26.27,-13.56,0,1.14,1.14,14.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160092937,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23707534,#DERMA2610500,COD,400066,MUMBAI,z3,AHMEDABAD,GUJARAT,MUMBAI,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160092938,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23707535,#DERMA2607903,PREPAID,641011,COIMBATORE,z6,AHMEDABAD,GUJARAT,COIMBATORE,"TAMIL NADU",380018,0.5,22.03,0,0,1.98,1.98,25.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160093484,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23714219,#DERMA2614139,COD,403703,PANJIM,z3,AHMEDABAD,GUJARAT,PANJIM,GOA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160093804,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23716118,#DERMA2632493,PREPAID,192121,PAMPORE,z5,AHMEDABAD,GUJARAT,PAMPORE,"JAMMU AND KASHMIR",380018,0.5,26.27,0,0,2.36,2.36,30.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160093831,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23716612,#DERMA2610848,PREPAID,625009,MADURAI,z6,AHMEDABAD,GUJARAT,MADURAI,"TAMIL NADU",380018,0.5,22.03,0,0,1.98,1.98,25.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160094392,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23722222,#DERMA2619370,PREPAID,560099,BANGALORE,z6,AHMEDABAD,GUJARAT,BANGALORE,KARNATAKA,380018,0.5,22.03,0,0,1.98,1.98,25.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160094813,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23723111,#DERMA2616724,COD,136027,Kaithal,z6,AHMEDABAD,GUJARAT,Kaithal,HARYANA,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160094832,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23723318,#DERMA2618370,COD,400091,MUMBAI,z3,AHMEDABAD,GUJARAT,MUMBAI,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160094870,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23723639,#DERMA2611955,COD,440017,NAGPUR,z3,AHMEDABAD,GUJARAT,NAGPUR,MAHARASHTRA,380018,0.5,14.41,-13.56,0,0.08,0.08,1.01,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160094884,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23723739,#DERMA2610600,COD,251311,Muzaffarnagar,z6,AHMEDABAD,GUJARAT,Muzaffarnagar,"UTTAR PRADESH",380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160094892,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23723838,#DERMA2615897,COD,577217,HONNALLI,z6,AHMEDABAD,GUJARAT,HONNALLI,KARNATAKA,380018,0.5,22.03,-13.56,0,0.76,0.76,9.99,ecom
Forward,"Air Xpressbees 0.5 K.G",14345160095214,Rto,"CLOUD WELLNESS PRIVATE LIMITED",23725405,#DERMA2616501,COD,500031,HYDERABAD,z6,AHMEDABAD,GUJARAT,HYDERABAD,TELANGANA,380018,1,51.69,-13.56,0,3.43,3.43,44.99,ecom
